experiment_name,run_id,sample_id,official_dataset_index,code_commit_hash,repository_state_id,config_hash,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,n_eval_tokens,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,peak_token_head_slots,final_token_head_slots,avg_token_head_slots,slot_time_integral,peak_memory_bytes,active_memory_bytes,total_time_s,generation_time_s,prefill_time_s,decode_time_s,eviction_time_s,decode_loop_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,generated_token_count,tokens_per_second,end_to_end_decode_tokens_per_second,eviction_overhead_fraction,avg_ms_per_token,ppl_time_s,ppl_prefill_time_s,ppl_decode_time_s,ppl_eviction_time_s,ppl_score_time_s,ppl_end_to_end_decode_tokens_per_second,ppl_eviction_overhead_fraction,ppl_score_refit_count,update_policy,update_interval,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle,artifact_schema_version,mechanism_artifacts_alignment_safe,sanity_check_failed
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,0,58,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,ruler,15687,,3.1779934275388384,1.15625,8,True,False,0.018691588785046728,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,1.0,0.0013918765025939521,15806,15806,15742.5,888832,888832,888832.0,113770496,2065230984,1326951436,47.758793125,25.372109083,21.504617541,3.8597654529999943,0.0,3.8597654529999943,0.0,0.0,0.0,128,33.162636838596576,33.162636838596576,0.0,30.154417601562457,22.386684041999995,22.146394243999993,0.23942350099999032,0.0,0.0,33.41359543481207,0.0,0,every_n_steps,1,0,15678,False,,,False,2,False,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,1,59,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,ruler,15687,,3.343543758302818,1.20703125,8,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,1.0,0.0013918765025939521,15806,15806,15742.5,888832,888832,888832.0,113770496,2065230984,1326951436,49.53812558299999,26.474855041999994,22.621398580999966,3.8463623349999665,0.0,3.8463623349999665,0.0,0.0,0.0,128,33.278196085497264,33.278196085497264,0.0,30.04970574218724,23.063270540999994,22.823531876000004,0.2389532909999872,0.0,0.0,33.47934638824635,0.0,0,every_n_steps,1,0,15678,False,,,False,2,False,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,2,60,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,ruler,15687,,3.09227247680281,1.12890625,8,True,False,0.01904761904761905,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,1.0,0.0013918765025939521,15806,15806,15742.5,888832,888832,888832.0,113770496,2065230984,1326951436,49.968158208000006,26.788023208,22.934137001999986,3.8464165069999865,0.0,3.8464165069999865,0.0,0.0,0.0,128,33.27772740343027,33.27772740343027,0.0,30.050128960937393,23.180135000000007,22.937626459999876,0.24169175099999052,0.0,0.0,33.10001258586733,0.0,0,every_n_steps,1,0,15678,False,,,False,2,False,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,0,58,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,latest_attention_shared,attention,128,ruler,15687,,3.1904317421322212,1.16015625,8,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.045454545454545435,0.0078125,128,128,128.0,21448,21448,21448.0,2745344,6592982576,6381823676,48.744617167,25.964464125000006,22.846822710999902,1.934449000999905,1.1692968700000677,3.1037458709999726,0.314643705999913,0.0011681639998357696,0.17756400499996516,128,66.16871260696848,41.240489821017675,0.3767373098827001,15.112882820311757,22.780153041999995,22.595288332000024,0.11067320799995173,0.0708932500000401,0.07850495800002477,44.06100161958527,0.39045345038367874,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,1,59,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,latest_attention_shared,attention,128,ruler,15687,,3.402836590098176,1.224609375,8,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,6592982576,6381823676,48.25539512500001,25.52152245800002,22.65413691699996,1.733326167999877,1.1205605840000032,2.8538867519998803,0.29207283499991377,0.001219825999925206,0.13836366200013117,128,73.84645911606007,44.851113980014496,0.3926436755819981,13.54161068749904,22.733872666999986,22.55419249900001,0.1089590429999987,0.06730321099996672,0.07610941500004742,45.3869153403744,0.3818356424738556,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,2,60,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,latest_attention_shared,attention,128,ruler,15687,,3.1966691433578913,1.162109375,8,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,6592982576,6381823676,48.218358083,25.471705874999998,22.617805704999796,1.7225888730002907,1.1174801250002133,2.840068998000504,0.2895461319999981,0.0012154599999121274,0.13665075000017168,128,74.30676118153376,45.06932757271599,0.39346935788776743,13.457725570314771,22.746652208,22.564298961999953,0.10939558199993371,0.0695692909998229,0.07770466699997769,44.7015096644741,0.38873154174739927,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,0,58,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,position_coverage_shared,geometry,128,ruler,15687,,34.908640417532865,3.552734375,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,47.922797959000036,25.098074792000034,22.69021724999999,1.5373934600001462,0.8574832499994045,2.3948767099995507,0.0014862079997328692,0.22516667200056872,0.051772169999480866,128,83.25780181215798,53.447427780123185,0.35804901622662877,12.010886406251142,22.824723167000002,22.66528287699981,0.09658900199997333,0.059540413999911834,0.0006309580000447568,51.23954348234982,0.3813529540131991,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,1,59,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,position_coverage_shared,geometry,128,ruler,15687,,32.47494113727571,3.48046875,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,47.93274466700001,25.112609292000002,22.70913633400005,1.541909668000244,0.8477443330004917,2.3896540010007357,0.0015514910000433701,0.23125537399971563,0.0521171320002054,128,83.0139421630371,53.56423982149565,0.3547560996886891,12.046169281251906,22.820135375000007,22.660618878000037,0.09682162599995081,0.05947391599994489,0.0006308760000592883,51.18508114585468,0.38052215206486556,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,2,60,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,position_coverage_shared,geometry,128,ruler,15687,,25.58963789966816,3.2421875,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,47.94022883300005,25.09528479200003,22.700811617999705,1.5282980389998215,0.8527771649998499,2.3810752039996714,0.0014840829999798189,0.2265302100003055,0.051713793999965674,128,83.75329728471564,53.75722689690303,0.3581479339952706,11.939828429686106,22.84494404100002,22.688497122999877,0.09715537600004609,0.05606333299999733,0.0006138330001022041,52.21294483037142,0.36590396411695025,0,every_n_steps,1,129,129,False,,,False,2,True,False
statekv_freegen_ruler_token_rarity_replication_p21b,p21b_v1,0,58,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,2c47ba7c30eb6478b7a52486f3de7131222e7f0c2d89474230c30afe360a24b9,6b5c681fc7b630a166983aaa4c82906cfa7ba998031824ab6c557ed18bb5bbbf,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,token_rarity_shared,lexical,128,ruler,15687,,3.1656036053384695,1.15234375,8,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.5,0.0859375,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,47.59985470799995,24.85831587499996,22.53760791600007,1.5229961250000201,0.7846197050000114,2.3076158300000316,0.05960145500023373,0.0009452140002395026,0.0502291680001008,128,84.04486255669121,55.468504911408175,0.34001314031547475,11.898407226562657,22.741538832999993,22.59100591799995,0.09705083200003628,0.050187831999892296,0.031322541000065485,54.33355467015023,0.3408604142178079,0,every_n_steps,1,129,129,False,,,False,2,True,False
