sample_id,task,stage,target_anchor,history_length,candidate_id,candidate_source,deleted_position,layer,boundary,theory_u_norm,actual_u_norm,injection_cosine,injection_relative_l2,injection_norm_ratio,local_r_norm,actual_r_norm,adjacent_cosine,adjacent_relative_l2,adjacent_norm_ratio,actual_boundary_norm,state_norm,action_state_ratio,deleted_attention_mass_mean,deleted_attention_mass_std,attention_entropy,attention_concentration,head_disagreement,deleted_key_norm,key_norm_mean,key_norm_variance,deleted_value_norm,value_norm_mean,value_norm_variance,deleted_token_age,selector_attention,selector_value_norm,selector_aov,selector_aor,selector_v_ridge,selector_key_query,selector_age,selector_random,single_boundary_theory_risk,candidate_probe_risk,single_boundary_fisher_risk,probe_fisher_risk
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,0,1,0.0009784363864722056,0.0009771706636182472,0.9995060315933268,0.031478473071230195,1.001295293546034,0.0011795715800129124,0.0011771423623304915,0.9986634284196144,0.051796894591342776,1.0020636566656318,0.0011771423623304915,18.765434793426966,6.285873964540833e-05,5.299969416228123e-05,0.00012856886314693838,1.1484413146972656,0.6906251907348633,0.00012856886314693838,778.2821655273438,778.7518310546875,1833.863525390625,4.000922679901123,4.069910526275635,0.7178411483764648,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,2.3382493399771155e-11,2.3702082448180395e-11,2.338323607401487e-11,2.3701897661954435e-11
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,1,2,0.0027306151605721927,0.0027303807527282557,0.9968383771876168,0.07952229785855036,1.0000858517053721,0.002971348082709531,0.003143227867083452,0.9218737071141412,0.3881990161982988,0.9453174279300961,0.003143227867083452,27.78647059828481,0.00010693506655332271,0.0001367160730296746,0.00023362702631857246,2.551628351211548,0.3100280165672302,0.00023362702631857246,92.58489990234375,91.04816436767578,3923.168701171875,4.499274253845215,4.070959568023682,0.6875293254852295,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,2,3,0.0005790070404782954,0.0012161265431745443,0.45306996612025546,0.8917725811591029,0.4761075594706377,0.0006529694136083816,0.003830958064481155,0.20776904166346039,0.9788897154405016,0.1704454610616617,0.003830958064481155,34.14548371285847,1.9123156054822178e-05,1.8339034795644693e-05,2.266098454128951e-05,1.424139380455017,0.6024821400642395,2.266098454128951e-05,26.33354949951172,26.144832611083984,53.168540954589844,5.719790458679199,5.909921169281006,1.364531397819519,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,3,4,6.710634889369217e-05,0.001335368147949152,-0.040947483922803896,1.0033149279163023,0.05025306990941305,8.345686909630502e-05,0.00461005976250796,0.0660539142545794,0.9989675423540266,0.01810320763627214,0.00461005976250796,38.49424928887131,2.168034723057514e-06,2.0581919670803472e-06,2.763701104413485e-06,1.500388503074646,0.6320649981498718,2.763701104413485e-06,23.745407104492188,20.610050201416016,7.6592583656311035,5.774550437927246,6.259383678436279,1.27556574344635,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,4,5,0.0005072287252892825,0.0008829605037211499,0.4680422456753604,0.8900909921673977,0.5744636630422506,0.0005865936811833964,0.005212651427829935,0.14010269023108837,0.9905207424211077,0.11253268884460967,0.005212651427829935,41.40527437293519,1.4167124601082875e-05,1.6604411939624697e-05,2.2511067072628066e-05,1.0898164510726929,0.728592574596405,2.2511067072628066e-05,18.762252807617188,17.840717315673828,4.852949142456055,5.538603782653809,6.9929423332214355,2.1396725177764893,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,3.0164553157665653e-12,4.0596273560687966e-10,3.0179831807622115e-12,4.0595935357327323e-10
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,5,6,0.0019766525876057906,0.0022608990848437768,0.9067726350501113,0.4228703580527601,0.8742772292918917,0.0016110671620757295,0.0063345971909014405,0.4274715006235062,0.9204600444973453,0.25432827274159603,0.0063345971909014405,41.80313484150895,3.85393862968382e-05,2.3670712835155427e-05,7.10654494469054e-05,1.4122886657714844,0.5755113959312439,7.10654494469054e-05,18.915138244628906,17.03853988647461,4.9205451011657715,6.843717098236084,7.8321027755737305,1.709518551826477,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,6,7,0.00011855049539970479,0.004199103352491168,0.23307176248749195,0.9937991468632246,0.028232335679323848,0.00011273411599567431,0.006484534897855743,-0.12661856170456093,1.002349633008428,0.017385073528242152,0.006484534897855743,48.975634076300175,2.3018408668286654e-06,3.631624849731452e-06,5.547571163333487e-06,1.5636353492736816,0.5389366745948792,5.547571163333487e-06,19.77069091796875,19.584794998168945,6.868608474731445,5.129245758056641,6.7989983558654785,1.842155933380127,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,7,8,0.0006280681826546574,0.001674579309451047,0.38476652379778054,0.9230649670292822,0.3750602787876006,0.0007435522058863255,0.00659990937877326,-0.13984145141630608,1.0218619487529956,0.1126609720245176,0.00659990937877326,49.721601215307864,1.4954309348698268e-05,1.9125378457829356e-05,2.4145396309904754e-05,2.249356508255005,0.38673117756843567,2.4145396309904754e-05,34.16374588012695,33.966957092285156,193.41371154785156,5.941125869750977,6.458657264709473,2.5765061378479004,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,2.2463074595925674e-11,4.2061370356922995e-10,2.2465149184734588e-11,4.2060798376763466e-10
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,8,9,0.0005089455326361341,0.0012563985631214214,0.3990788125060787,0.9169362846374691,0.40508286747136973,0.0004852617020240841,0.006777427724846014,0.06554484974535725,0.9978679941369649,0.07159968674326357,0.006777427724846014,50.6857819840541,9.573921581731716e-06,1.221456204802962e-05,1.8350034224567935e-05,1.4799546003341675,0.6335698962211609,1.8350034224567935e-05,19.245445251464844,19.629587173461914,7.4069085121154785,7.188649654388428,7.627662181854248,1.9318103790283203,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,9,10,0.00017737236691545383,0.0011640614387079624,0.3086730712126995,0.9639244906054911,0.15237371586874865,0.00016819223191042904,0.0070332583548406895,-0.023620336293325047,1.0008504273157768,0.023913842407718402,0.0070332583548406895,50.72784595533084,3.3155800082371565e-06,3.501904529912281e-06,5.792530373582849e-06,1.6092487573623657,0.6186041235923767,5.792530373582849e-06,20.593547821044922,18.857769012451172,4.532496452331543,6.5719523429870605,7.322116851806641,1.3589566946029663,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,10,11,0.00011481951869845703,0.002379661023312169,0.0496482971416261,0.9987677411683145,0.04825036741520591,0.00010664849279509603,0.006288817602523726,0.001770280849185212,1.0001137665663327,0.01695843313253315,0.006288817602523726,45.22523943570325,2.358163143541081e-06,3.1653844416723587e-06,3.859177013509907e-06,2.0821757316589355,0.49552348256111145,3.859177013509907e-06,20.75873374938965,18.45292091369629,5.840198993682861,8.144611358642578,8.017292022705078,2.298227548599243,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,2.0843283612581286e-12,4.3694103235590776e-10,2.0857627191757972e-12,4.3693427656023415e-10
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,11,12,6.26864660821883e-05,0.002337438723284572,-0.24142445992330572,1.0068110472529668,0.026818442536153928,5.333010384728656e-05,0.005871744625444878,0.0594078009418994,0.9995015504683482,0.009082497153602955,0.005871744625444878,51.855796537851816,1.0284309066269686e-06,1.6440468471046188e-06,2.7582298116612947e-06,2.43644118309021,0.33700084686279297,2.7582298116612947e-06,20.894935607910156,18.897994995117188,5.749621868133545,7.311854839324951,7.699522495269775,1.3952630758285522,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,12,13,0.0002112433474473203,0.0009354593214238822,0.29300997797104233,0.95846749775275,0.22581778021708349,0.0001693072995227038,0.005524506067335149,-0.06279083849286722,1.0023910736644916,0.030646594909863576,0.005524506067335149,53.711961296057126,3.152134002135801e-06,5.065026925876737e-06,7.548112080257852e-06,2.219717025756836,0.3912367820739746,7.548112080257852e-06,17.239002227783203,17.404115676879883,4.116220474243164,8.090253829956055,8.43689250946045,1.2264052629470825,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
gov_report:110,gov_report,diagnostic,40,8,physical_delete_attention_13,attention,13,13,14,0.00020226002155875771,0.0006920983187696183,0.33601822625392574,0.9428722775583857,0.2922417466904509,0.00018943594815782916,0.005351051387336601,0.021543644557757143,0.9998639483325094,0.03540163127682424,0.005351051387336601,54.5439248179786,3.4730897857095145e-06,2.9862694645999e-06,6.271845450100955e-06,2.323472261428833,0.34330031275749207,6.271845450100955e-06,19.920360565185547,18.96332550048828,3.2344555854797363,8.200494766235352,7.703859329223633,2.1946096420288086,1182.0,-0.36491324447749124,0.04347714955380424,-0.35237316341725866,-0.3663528962898808,0.11163834346355929,1.0227105795756857,13.0,0.2522753418377275,,,,
