experiment_name,run_id,sample_id,official_dataset_index,code_commit_hash,repository_state_id,config_hash,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,n_eval_tokens,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,peak_token_head_slots,final_token_head_slots,avg_token_head_slots,slot_time_integral,peak_memory_bytes,active_memory_bytes,total_time_s,generation_time_s,prefill_time_s,decode_time_s,eviction_time_s,decode_loop_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,generated_token_count,tokens_per_second,end_to_end_decode_tokens_per_second,eviction_overhead_fraction,avg_ms_per_token,ppl_time_s,ppl_prefill_time_s,ppl_decode_time_s,ppl_eviction_time_s,ppl_score_time_s,ppl_end_to_end_decode_tokens_per_second,ppl_eviction_overhead_fraction,ppl_score_refit_count,update_policy,update_interval,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle,artifact_schema_version,mechanism_artifacts_alignment_safe,sanity_check_failed
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,0,54,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,ruler,15690,,3.044331235662256,1.11328125,8,True,False,0.021052631578947368,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,1.0,0.001454867480549055,15809,15809,15745.5,888832,888832,888832.0,113770496,2065230984,1326951436,52.387421251000006,27.733901959,23.580132248999995,4.146451836000022,0.0,4.146451836000022,0.0,0.0,0.0,128,30.869766504626373,30.869766504626373,0.0,32.39415496875017,24.653519292000002,24.39367749700001,0.25888104300000236,0.0,0.0,30.90222407671591,0.0,0,every_n_steps,1,0,15681,False,,,False,2,False,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,1,55,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,ruler,15684,,2.9971332545737632,1.09765625,8,True,False,0.01923076923076923,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,1.0,0.001328861608555338,15803,15803,15739.5,888832,888832,888832.0,113770496,2065230984,1326951436,51.808649417,28.540695749999998,24.586062207000026,3.947123880999868,0.0,3.947123880999868,0.0,0.0,0.0,128,32.4286756278791,32.4286756278791,0.0,30.83690532031147,23.267953667,23.026656584999998,0.24054112600001076,0.0,0.0,33.25834601771857,0.0,0,every_n_steps,1,0,15675,False,,,False,2,False,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,0,54,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,ruler,15690,,38.79157659527073,3.658203125,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.006211180124223602,0.0011160714285714285,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,49.94072016700002,26.50524525,23.299139499000034,1.5019110839997154,1.6911470450001218,3.193058128999837,0.001617862000500736,0.43259262599951853,0.7683676629997649,128,85.22475222642692,40.08696203726598,0.5296324015027689,11.733680343747777,23.435474917000022,23.229760162000076,0.09442562400005272,0.10824046100009355,0.00011899700015760573,39.47379750289362,0.5340827548921934,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,1,55,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,ruler,15684,,22.67116267165818,3.12109375,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0017006802721088435,0.00027901785714285713,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882893836,49.74647308300001,26.410867708000012,23.179735458999943,1.4984462530001394,1.7197323739999604,3.2181786270001,0.0016249899994420502,0.4314216110003315,0.7773930420013642,128,85.42181592681261,39.77405073978699,0.5343806461119435,11.70661135156359,23.335605375,23.129157456999934,0.09667362400003299,0.10651137400006405,0.00012275299997099864,39.37298559806162,0.5242088493167846,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,0,54,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,knorm,geometry,128,ruler,15690,,10.359361721090316,2.337890625,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.6614906832298137,0.11886160714285714,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,55.76889158300003,32.647248166,23.421164290000064,1.521515078999954,7.691324791000142,9.212839870000096,3.3761388960000716,0.8579678740002521,2.4234382659993514,128,84.12667200388874,13.893652967616235,0.8348484180264019,11.886836554687141,23.12164341700003,22.54111591800006,0.09389608300006103,0.4834879569999089,0.4113274509994653,13.855596008508336,0.8373767258962234,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,1,55,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,knorm,geometry,128,ruler,15684,,11.46676813896006,2.439453125,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.6275510204081634,0.10295758928571429,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,55.64898895799996,31.956736124999964,22.667269917,1.5112640499997951,7.764912576999791,9.276176626999586,3.383185628000433,0.857182998998212,2.449880832999554,128,84.69731017555625,13.798788568496898,0.8370811476787695,11.8067503906234,23.692252832999998,23.104168539999932,0.0954134149999959,0.48932429199999206,0.4264855800002465,13.681347900487227,0.8368269843764362,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,0,54,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,keydiff,geometry,128,ruler,15690,,3.3240099653895356,1.201171875,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.6086956521739132,0.109375,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,54.33891600000004,30.514352125000016,22.497657623999885,1.5175252500000624,6.4861872959996845,8.003712545999747,1.975836487999402,0.8661687040017796,2.4781624300003955,128,84.34785516748056,15.992578352151636,0.810397332328168,11.855666015625488,23.824563875000024,23.325130997000088,0.09576595900006168,0.40051687400000446,0.25902273799920295,16.11984027664107,0.807033504622456,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,1,55,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,keydiff,geometry,128,ruler,15684,,5.219197998726548,1.65234375,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.5510204081632651,0.09040178571428571,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,54.472713792000036,30.623206374999995,22.71869228999998,1.530985335999958,6.360534627999755,7.891519963999713,1.934181134001335,0.8470061490023113,2.4342774549981527,128,83.60628739555969,16.21994249319809,0.8059961397824307,11.960822937499671,23.84950741700004,23.35359454099978,0.09259587499997224,0.4000271659999157,0.25994346099969334,16.239597692714945,0.8120350302494411,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,0,54,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,vnorml2,geometry,128,ruler,15690,,777.629352507471,6.65625,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0527950310559006,0.009486607142857142,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,54.597095000000024,30.67513870800002,22.85772537799994,1.5253423759999691,6.278885039000102,7.804227415000071,1.8662000609992901,0.8374128139994355,2.431380525999714,128,83.91558643749539,16.4013672582091,0.8045492148180877,11.916737312499759,23.921956292000004,23.42537750100007,0.09389845900000182,0.39944816599989963,0.24576207999962207,16.215779321489425,0.809670413778506,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_ruler_geometry_screen_p19b,p19b_v1,1,55,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,6e2d435c7b9c510d6a13d00a2c49d78fb51fc4041df3f41b97ab65176da669f5,821c85320f31f7336bd8ba79c131b05c4046049995785d2fe22d129459a1235f,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,vnorml2,geometry,128,ruler,15684,,143.5662893176909,4.966796875,8,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.06122448979591836,0.010044642857142858,128,128,128.0,21448,21448,21448.0,2745344,2065230984,882936844,54.414346207999984,30.593658541999957,22.79508200299972,1.5270030400001815,6.258697526998503,7.785700566998685,1.8570330639970507,0.8399369299963837,2.432669131999205,128,83.824325588759,16.440395941060807,0.8038708235874492,11.929711250001418,23.820687666000026,23.325102873999526,0.09434824899994965,0.39816466599972955,0.24130670800082044,16.243228870465682,0.8084349747457666,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
