experiment_name,run_id,sample_id,official_dataset_index,code_commit_hash,repository_state_id,config_hash,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,n_eval_tokens,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,peak_token_head_slots,final_token_head_slots,avg_token_head_slots,slot_time_integral,peak_memory_bytes,active_memory_bytes,total_time_s,generation_time_s,prefill_time_s,decode_time_s,eviction_time_s,decode_loop_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,generated_token_count,tokens_per_second,end_to_end_decode_tokens_per_second,eviction_overhead_fraction,avg_ms_per_token,ppl_time_s,ppl_prefill_time_s,ppl_decode_time_s,ppl_eviction_time_s,ppl_score_time_s,ppl_end_to_end_decode_tokens_per_second,ppl_eviction_overhead_fraction,ppl_score_refit_count,update_policy,update_interval,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle,artifact_schema_version,mechanism_artifacts_alignment_safe,sanity_check_failed
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,longbench,1599,,7.8296856574809075,2.05792236328125,128,False,False,0.1728395061728395,False,10.2293,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,10.2293,0.0,0.0,1126,1126,1062.5,71680,71680,68768.0,8802304,1665723528,908569612,5.575547832,2.790078541,1.043755375,1.7393777970000008,0.0,1.7393777970000008,0.0,0.0,0.0,128,73.58953311969863,73.58953311969863,0.0,13.588889039062506,2.785469291,1.0462300419999995,1.7296352060000055,0.0,0.0,74.00404406430636,0.0,0,every_n_steps,1,0,998,False,,,False,2,False,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,full,recency,128,longbench,1712,,6.845030737393235,1.92352294921875,128,False,False,0.09812409812409811,False,7.215,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,7.215,0.0,0.0,1066,1066,1002.5,71680,71680,62048.0,7942144,1665723528,908569612,5.239915332999999,2.6616220829999993,0.9762851249999995,1.6788054999999957,0.0,1.6788054999999957,0.0,0.0,0.0,128,76.24468707065847,76.24468707065847,0.0,13.115667968749968,2.5782932499999998,0.9667700000000004,1.603438586000001,0.0,0.0,79.82843940366539,0.0,0,every_n_steps,1,0,938,False,,,False,2,False,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,longbench,1599,,8.813904809194645,2.17633056640625,128,False,False,0.20725388601036268,False,12.0898,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,12.0898,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,9.149050874,4.530919582999999,1.0603085819999976,1.6317902109999878,1.827803072000016,3.459593283000004,0.0017740749999344274,0.3023283650000206,0.8200577779999882,128,78.44145597708881,36.99856877077879,0.5283288879596354,12.748361023437404,4.618131291000001,1.057752292,1.6541133469999991,1.893316673000001,0.0020237869999988334,36.08245949274568,0.5337150168786137,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,sink_recent_random,random,128,longbench,1712,,9.099240222177581,2.20819091796875,128,False,False,0.1476323119777159,False,9.7493,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,9.7493,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882893836,8.993983874999998,4.4880928749999995,0.9905408320000042,1.6291869220000095,1.8573224970000197,3.486509419000029,0.0018091739999768208,0.3018800159999202,0.8309145889999989,128,78.56679811968148,36.71293681366616,0.5327169021481436,12.728022828125074,4.505890999999998,0.9906783340000054,1.6349868699999988,1.8677382440000052,0.0017984800001578094,36.542976064093125,0.5332243276912775,0,every_n_steps,1,0,3612,False,,,False,2,False,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,knorm,geometry,128,longbench,1599,,271.8761630414751,5.6053466796875,128,False,False,0.02364864864864865,False,1.6892,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,1.6892,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,22.071282667000002,11.082758166999998,1.1666842909999993,1.6448297040000313,8.260178752999963,9.905008456999994,3.5078238889998232,0.8789741089998913,2.5319322450000143,128,77.81960630253646,12.922755246063499,0.8339395962011916,12.850232062500243,10.988524500000004,1.111678750000003,1.6494302450000262,8.21427508400005,3.40454084999989,12.976867792640748,0.8327778263863408,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,knorm,geometry,128,longbench,1712,,100.55630038073436,4.6107177734375,128,False,False,0.062314540059347175,False,5.638,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,5.638,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,21.76755641700001,10.902040624999998,1.0541477080000092,1.6452629980000069,8.191005846999936,9.836268844999942,3.3961736289996765,0.8653093649998524,2.5316735810001347,128,77.79911184752693,13.013064406537248,0.8327350518854167,12.853617171875054,10.86551579200001,1.0560582489999746,1.6434516709999798,8.15254695500002,3.3975769409996985,13.066559611418223,0.8322323497843271,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,keydiff,geometry,128,longbench,1599,,10.079320401091804,2.31048583984375,128,False,False,0.15817223198594024,False,11.5993,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,11.5993,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,19.23736200000002,9.581644833000013,1.1196731250000056,1.6623103369999654,6.788202082999973,8.450512419999939,1.965414232000228,0.8862232720001515,2.5515280119996646,128,77.00126573898737,15.147010457858238,0.80328881204106,12.98679950781223,9.655717167000006,1.0988868760000088,1.672068211999985,6.872169619000104,2.011755836000148,14.980856400742043,0.8043045798733025,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,keydiff,geometry,128,longbench,1712,,10.141027815167337,2.31658935546875,128,False,False,0.16022099447513813,False,11.0497,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,11.0497,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,19.190509500000005,9.653447999999997,1.099254583000004,1.6697167969999782,6.8729338640001885,8.542650661000167,2.0000103569997236,0.8841660050000826,2.5959415579996943,128,76.6597067418743,14.983639748299606,0.8045434768130283,13.04466247656233,9.537061500000007,1.0324841239999927,1.6601499190001334,6.832127833000058,1.9859647950006831,15.072516907475391,0.8045106427884889,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,0,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,vnorml2,geometry,128,longbench,1599,,68165.89919846301,11.12969970703125,128,False,False,0.0,False,0.0,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,0.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,19.012511125000003,9.492174250000005,1.1048691240000181,1.6434375849999583,6.7330403810000234,8.376477965999982,1.8928208189995672,0.8807627139999852,2.551783888999438,128,77.88552554005466,15.280885417421306,0.8038032701010316,12.839356132812174,9.520336874999998,1.0992547080000037,1.647430958000058,6.760930204999781,1.915416883000617,15.222942677968131,0.8040722887535546,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
statekv_freegen_govreport_geometry_screen_p19a,p19a_v1,1,,47a010d6d4ee71adb9d7aade1f8d6cdc06e3c8d7,b8b95ba05d1e8e436124fc6c5272e1ef24d0b9c96de0acf3aa2e8098c9cfb963,4e4dd4c8a249135b70839204c09164243e0133275348fe406b139fe4102d0d18,mlx-community/Qwen2.5-1.5B-Instruct-4bit,qwen,mlx,4,vnorml2,geometry,128,longbench,1712,,17336.321391876896,9.76055908203125,128,False,False,0.0,False,0.0,,rouge_l,longbench_rouge_l_lcs_fallback,True,rouge_l,0.0,0.0,0.0,128,128,128.0,21448,21448,21448.0,2745344,1665723528,882922500,18.911900666000008,9.463324958000015,1.0434016250000298,1.6457890439997982,6.7626948790000085,8.408483922999807,1.8823363670001925,0.8876218039983996,2.5619972099999018,128,77.77424480170237,15.222720430002889,0.8042704179408543,12.857726906248423,9.448575707999993,1.037110167000037,1.6522850859999494,6.7465592050002385,1.8859084600001381,15.24019205084667,0.8032723278641489,0,every_n_steps,1,3612,3612,False,,,False,2,True,False
